adsh,tag,version,coreg,ddate,qtrs,uom,value,footnote
0001452936-18-000091,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,A353Sacramento,20180930,0,USD,0,
0001452936-18-000091,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,A353Sacramento,20170930,0,USD,1574000,
0001452936-18-000091,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,17788000,
0001452936-18-000091,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,16686000,
0001631256-18-000048,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,2346000,
0001631256-18-000048,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,2717000,
0001558441-18-000016,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,29420000,
0001558441-18-000016,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,21668000,
0001558370-18-009274,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,740410000,
0001558370-18-009274,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,705211000,
0001575311-18-000012,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,80810000,
0001575311-18-000012,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,69938000,
0001562528-18-000016,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,4510000,
0001562528-18-000016,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,6682000,
0001551163-18-000184,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180630,0,USD,189739,
0001551163-18-000184,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,200391,
0001576018-18-000088,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,TPFund,20180930,0,USD,5284000,
0001576018-18-000088,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,9200000,
0001576018-18-000088,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,34632000,
0000877860-18-000077,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,18750000,
0000877860-18-000077,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,16302000,
0001481832-18-000058,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,47548000,
0001481832-18-000058,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,31253000,
0001144204-18-057976,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,28933000,
0001144204-18-057976,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,24667000,
0001175535-18-000076,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,32846000,
0001175535-18-000076,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,35536000,
0001628280-18-013906,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,3118000,
0001628280-18-013906,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,3513000,
0001555039-18-000043,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,82606000,
0001555039-18-000043,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,55639000,
0001555074-18-000026,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,888000,
0001555074-18-000026,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,2085000,
0000888491-18-000035,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,253560000,
0000888491-18-000035,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180331,0,USD,22000000,
0000888491-18-000035,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,295142000,
0001411059-18-000039,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,20126000,
0001411059-18-000039,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,13166000,
0001656423-18-000029,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,315462000,
0001656423-18-000029,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,331500000,
0001558370-18-008952,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,26390000,
0001558370-18-008952,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,20371000,
0001482430-18-000032,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,CorporateJointVenture1,20180930,0,USD,2338000,
0001482430-18-000032,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,79328000,
0001482430-18-000032,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,71012000,
0001628280-18-013919,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,10323000,
0001628280-18-013919,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,12602000,
0001585219-18-000050,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,31291721,
0001585219-18-000050,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,27612665,
0001625941-18-000095,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,1301000,
0001625941-18-000095,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,210000,
0001558370-18-008999,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,309182000,
0001558370-18-008999,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,310240000,
0000860546-18-000041,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,90224000,
0000860546-18-000041,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,108137000,
0001496048-18-000042,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,876165000,
0001496048-18-000042,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,919432000,
0000750813-18-000038,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,23183000,
0000750813-18-000038,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,20198000,
0001273931-18-000043,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,268400000,
0001273931-18-000043,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,255500000,
0001327978-18-000133,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,29197000,
0001327978-18-000133,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,22334000,
0000813762-18-000105,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,4233000000,
0000813762-18-000105,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,3866000000,
0001558370-18-009100,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,185117000,
0001558370-18-009100,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,214902000,
0001468010-18-000058,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,30124758,
0001468010-18-000058,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,28004830,
0001651286-18-000098,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,6411320,
0001651286-18-000098,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,5726298,
0000833795-18-000028,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,32359000,
0000833795-18-000028,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,23671000,
0000830748-18-000016,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,57753000,
0000830748-18-000016,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,49805000,
0001446371-18-000057,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,1775000,
0001446371-18-000057,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,2006000,
0000038777-18-000233,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,158900000,
0000038777-18-000233,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20170930,0,USD,167400000,
0001580673-18-000045,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,7859000,
0001580673-18-000045,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,6845000,
0001144204-18-058816,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,6098000,
0001144204-18-058816,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,3166000,
0001663577-18-000449,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180630,0,USD,406113,
0001663577-18-000449,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,750807,
0001663577-18-000449,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20170630,0,USD,441190,
0001663577-18-000449,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20160630,0,USD,337866,
0001548123-18-000264,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180630,0,USD,177072,
0001548123-18-000264,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,166972,
0001558370-18-007659,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180831,0,USD,5520000,
0001558370-18-007659,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171130,0,USD,4991000,
0000795266-18-000080,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180831,0,USD,894413000,
0000795266-18-000080,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171130,0,USD,789393000,
0001688852-18-000045,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,7545000,
0001688852-18-000045,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20161231,0,USD,1576000,
0001511164-18-000600,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180831,0,USD,861774,See Note 8
0001511164-18-000600,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180228,0,USD,731639,
0001548123-18-000258,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180331,0,USD,172722,
0001548123-18-000258,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,166972,
0001284084-18-000061,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180831,0,USD,230113000,
0001284084-18-000061,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20170831,0,USD,218972000,
0001063344-18-000092,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,65051000,
0001063344-18-000092,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,58770000,
0001721868-18-000643,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20161231,0,USD,366359,
0001721868-18-000643,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20151231,0,USD,768022,
0000885550-18-000065,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,167900000,
0000885550-18-000065,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,151700000,
0001581068-18-000028,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,516468000,
0001581068-18-000028,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,569340000,
0001298675-18-000031,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,CubesmartLPAndSubsidiaries,20180930,0,USD,153185000,
0001298675-18-000031,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,CubesmartLPAndSubsidiaries,20171231,0,USD,143344000,
0001298675-18-000031,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,153185000,
0001298675-18-000031,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,143344000,
0001688852-18-000054,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,9247000,
0001688852-18-000054,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,7545000,
0001045450-18-000062,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,138829000,
0001045450-18-000062,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,136929000,
0001578735-18-000071,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,464889000,
0001578735-18-000071,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,431881000,
0000074208-18-000089,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,UnitedDominionRealityLP,20180930,0,USD,12101000,
0000074208-18-000089,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,UnitedDominionRealityLP,20171231,0,USD,12978000,
0000074208-18-000089,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,73812000,
0000074208-18-000089,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,102956000,
0000890319-18-000149,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,300398000,
0000890319-18-000149,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,307041000,
0001558370-18-008069,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,61039000,
0001558370-18-008069,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,62699000,
0000909108-18-000090,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,13654401,
0000909108-18-000090,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,11890403,
0001026214-18-000061,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,754000000,
0001026214-18-000061,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,944000000,
0001040971-18-000024,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,141082000,
0001040971-18-000024,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,137142000,
0001053532-18-000081,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,152183000,
0001053532-18-000081,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,134216000,
0001571283-18-000051,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,30411000,
0001571283-18-000051,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,21134000,
0001362988-18-000129,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,149583000,
0001362988-18-000129,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,140221000,
0001297996-18-000144,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,980218000,
0001297996-18-000144,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,1059355000,
0001297996-18-000144,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,DigitalRealtyTrustLP,20171231,0,USD,980218000,
0001297996-18-000144,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,DigitalRealtyTrustLP,20180930,0,USD,1059355000,
0001144204-18-057362,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,21115000,
0001144204-18-057362,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,26671000,
0001628280-18-013642,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,521718000,
0001628280-18-013642,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,705864000,
0001561894-18-000095,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,25645000,
0001561894-18-000095,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,32822000,
0001618563-18-000100,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,36036000,
0001618563-18-000100,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,24459000,
0001193125-18-317251,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,31492000,
0001193125-18-317251,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,34587000,
0001095651-18-000035,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,244833000,
0001095651-18-000035,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,238004000,
0000074260-18-000074,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20180930,0,USD,510800000,
0000074260-18-000074,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,547700000,
0001030469-18-000060,AccountsPayableAndAccruedLiabilitiesFairValueDisclosure,us-gaap/2017,,20180930,0,USD,80448000,
0001030469-18-000060,AccountsPayableAndAccruedLiabilitiesFairValueDisclosure,us-gaap/2017,,20171231,0,USD,86791000,
0001341318-18-000050,AccountsPayableAndAccruedLiabilitiesFairValueDisclosure,us-gaap/2017,,20171231,0,USD,57000,
0001341318-18-000050,AccountsPayableAndAccruedLiabilitiesFairValueDisclosure,us-gaap/2017,,20180930,0,USD,84000,
0000950159-18-000507,AccountsPayableAndAccruedLiabilitiesNoncurrent,us-gaap/2017,,20171231,0,USD,312000,
0000950159-18-000507,AccountsPayableAndAccruedLiabilitiesNoncurrent,us-gaap/2017,,20180930,0,USD,308000,
0001552164-18-000011,AccountsPayableAndAccruedLiabilitiesNoncurrent,us-gaap/2017,,20171031,0,USD,115496,
0001552164-18-000011,AccountsPayableAndAccruedLiabilitiesNoncurrent,us-gaap/2017,,20170131,0,USD,115496,
0001552164-18-000009,AccountsPayableAndAccruedLiabilitiesNoncurrent,us-gaap/2017,,20170731,0,USD,115496,
0001552164-18-000009,AccountsPayableAndAccruedLiabilitiesNoncurrent,us-gaap/2017,,20170131,0,USD,115496,
0001678746-18-000012,AccountsPayableAndAccruedLiabilitiesNoncurrent,us-gaap/2017,,20180731,0,USD,2000,
0001558370-18-008255,AccountsPayableAndAccruedLiabilitiesNoncurrent,us-gaap/2017,,20171231,0,USD,327000,
0001558370-18-008255,AccountsPayableAndAccruedLiabilitiesNoncurrent,us-gaap/2017,,20180930,0,USD,258000,
0001284084-18-000061,AccountsPayableAndAccruedLiabilitiesNoncurrent,us-gaap/2017,,20180831,0,USD,105888000,
0001284084-18-000061,AccountsPayableAndAccruedLiabilitiesNoncurrent,us-gaap/2017,,20170831,0,USD,106736000,
0001040161-18-000030,AccountsPayableAndAccruedLiabilitiesNoncurrent,us-gaap/2017,,20180930,0,USD,883000,
0001040161-18-000030,AccountsPayableAndAccruedLiabilitiesNoncurrent,us-gaap/2017,,20171231,0,USD,1487000,
0000845877-18-000182,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20171231,0,USD,14096000,
0000845877-18-000182,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20180930,0,USD,260753000,
0001581874-18-000015,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20180930,0,USD,165048,
0001581874-18-000015,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20171231,0,USD,95728,
0000939057-18-000538,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20180930,0,USD,3826000,
0000939057-18-000538,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20180630,0,USD,3374000,
0001611110-18-000030,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,SierraTotalReturnFund,20171231,0,USD,1744000,
0001611110-18-000030,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20171231,0,USD,25130000,
0001611110-18-000030,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20161231,0,USD,37255000,
0001581405-18-000028,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20180930,0,USD,36740000,
0001581405-18-000028,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20171231,0,USD,36961000,
0001362988-18-000129,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20180930,0,USD,45279000,
0001362988-18-000129,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20171231,0,USD,50948000,
0001144204-18-056834,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20180930,0,USD,83058000,
0001144204-18-056834,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20171231,0,USD,94777000,
0000763563-18-000096,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20180930,0,USD,15761000,
0000763563-18-000096,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20171231,0,USD,14911000,
0001628280-18-013359,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20171231,0,USD,207770000,
0001628280-18-013359,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20180930,0,USD,125606000,
0001628280-18-013462,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20171231,0,USD,207770000,
0001628280-18-013462,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20180930,0,USD,125606000,
0001622353-18-000026,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20180930,0,USD,2235000,
0001622353-18-000026,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20171231,0,USD,1138000,
0000913760-18-000157,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20170930,0,USD,135600000,
0000913760-18-000157,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20180930,0,USD,145400000,
0001721868-18-000770,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20161231,0,USD,36724,
0001721868-18-000770,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20171231,0,USD,52352,
0001488813-18-000047,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20171231,0,USD,56212000,
0001488813-18-000047,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20180331,0,USD,64465000,
0001488813-18-000045,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20161231,0,USD,75383000,
0001488813-18-000045,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20171231,0,USD,56212000,
0001052918-18-000425,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20171231,0,USD,92311,
0001052918-18-000425,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20180930,0,USD,129929,
0001551163-18-000194,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20171231,0,USD,6753,
0001551163-18-000194,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20180930,0,USD,2130,
0001611110-18-000035,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20171231,0,USD,25130000,
0001611110-18-000035,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20180930,0,USD,37068000,
0001611110-18-000035,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,SierraTotalReturnFund,20171231,0,USD,1744000,
0001611110-18-000035,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,SierraTotalReturnFund,20180930,0,USD,703000,
0001558370-18-009359,AccountsPayableAndOtherAccruedLiabilities,us-gaap/2017,,20171231,0,USD,2340000,
